DATE,FROM_CURRENCY,EXCHANGE_RATE
2024-10-08,SGD,0.767010
2023-07-19,JPY,0.007210
2023-10-13,AED,0.272300
2024-04-27,CAD,0.732100
2023-03-06,GBP,1.204510
2024-02-11,MXN,0.058530
2024-10-06,CAD,0.736630
2023-03-30,INR,0.012160
2024-05-08,INR,0.011980
2024-01-23,AUD,0.658730
2023-03-13,MXN,0.054150
2023-06-11,INR,0.012130
2023-02-01,SGD,0.760580
2024-06-06,GBP,1.277920
2023-11-04,CHF,1.108390
2023-09-05,AUD,0.646400
2024-04-07,BRL,0.197440
2024-11-04,AED,0.272280
2024-09-04,EUR,1.104950
2023-03-04,AED,0.272300
2024-10-05,EUR,1.100230
2024-09-07,CHF,1.186430
2024-05-11,AUD,0.660830
2024-10-18,SGD,0.761300
2023-05-14,INR,0.012160
2023-01-08,CHF,1.078020
2023-07-22,BRL,0.208960
2024-09-03,SGD,0.765320
2023-11-15,JPY,0.006610
2023-11-15,CHF,1.115050
2024-04-09,MXN,0.060950
2023-10-13,SGD,0.732450
2023-07-19,AUD,0.681570
2023-04-15,AUD,0.674990
2023-11-03,BRL,0.201900
2024-02-04,SGD,0.745100
2024-08-05,SGD,0.753930
2023-10-21,EUR,1.058550
2024-05-10,CAD,0.729560
2024-07-04,CAD,0.732230
2023-09-16,JPY,0.006770
2023-11-05,JPY,0.006700
2023-09-28,GBP,1.214210
2023-08-27,CHF,1.130650
2023-04-05,INR,0.012170
2024-01-29,MXN,0.058290
2024-06-17,CHF,1.123540
2023-08-28,CHF,1.130640
2023-03-19,MXN,0.052980
2024-04-03,EUR,1.075090
2024-10-22,EUR,1.084270
2023-09-09,AUD,0.638800
2024-02-26,SGD,0.744630
2023-07-11,SGD,0.742400
2023-11-29,GBP,1.265440
2024-01-14,AUD,0.668710
2024-03-16,BRL,0.200290
2024-08-06,EUR,1.094850
2024-05-21,AED,0.272300
2024-08-31,INR,0.011920
2023-11-21,MXN,0.058270
2023-01-10,CHF,1.083810
2024-09-03,INR,0.011920
2024-09-25,AUD,0.686230
2024-10-29,MXN,0.049970
2023-11-02,CHF,1.100140
2024-02-02,GBP,1.269160
2023-01-26,BRL,0.195590
2024-07-07,CAD,0.733130
2024-08-04,MXN,0.052170
2023-07-26,CHF,1.153200
2023-12-09,BRL,0.203440
2024-08-25,CHF,1.179790
2024-04-16,EUR,1.064360
2024-06-22,GBP,1.264920
2024-07-08,EUR,1.083850
2023-01-17,GBP,1.221970
2024-05-20,GBP,1.270280
2024-10-29,GBP,1.297050
2023-11-23,AED,0.272320
2023-06-12,SGD,0.744820
2024-07-10,INR,0.011980
2023-03-11,BRL,0.193070
2023-02-07,AUD,0.690260
2024-08-22,AUD,0.674450
2023-03-16,GBP,1.210260
2024-03-28,CHF,1.105110
2023-10-10,BRL,0.194320
2024-01-06,EUR,1.093910
2023-11-22,EUR,1.094100
2024-08-05,AUD,0.651190
2024-06-24,CHF,1.118680
2024-05-14,CAD,0.731280
2023-04-17,EUR,1.099510
2023-07-23,CHF,1.155200
2023-08-18,BRL,0.200710
2024-05-12,SGD,0.738320
2024-02-01,SGD,0.746570
2023-01-26,MXN,0.053190
2024-07-19,EUR,1.092110
2024-09-19,CHF,1.183630
2024-06-26,MXN,0.055480
2023-02-27,CAD,0.735030
2023-02-26,EUR,1.054690
2023-06-28,JPY,0.006960
2023-01-05,SGD,0.745730
2024-07-21,BRL,0.178700
2024-06-20,EUR,1.074300
2023-10-08,MXN,0.055040
2023-11-12,CAD,0.724740
2023-08-02,GBP,1.279680
2024-02-02,SGD,0.746750
2024-02-13,EUR,1.078120
2023-02-02,AUD,0.708100
2023-10-11,CAD,0.735950
2024-04-10,GBP,1.267080
2024-07-29,CHF,1.131800
2024-05-17,INR,0.011980
2024-11-10,MXN,0.049570
2024-05-07,AED,0.272300
2023-08-02,AUD,0.664130
2024-03-29,INR,0.011990
2023-02-28,JPY,0.007340
2023-02-24,INR,0.012090
2023-10-15,JPY,0.006690
2024-01-25,CAD,0.742100
2024-04-07,CAD,0.735950
2024-03-25,BRL,0.200070
2023-02-11,INR,0.012120
2023-12-26,EUR,1.101620
2023-07-19,EUR,1.124010
2024-05-26,AUD,0.662880
2024-11-05,CAD,0.719340
2023-12-06,INR,0.012000
2023-11-20,EUR,1.091340
2024-10-19,AUD,0.670820
2024-07-09,INR,0.011980
2023-11-06,GBP,1.238490
2024-09-23,AED,0.272290
2023-01-08,GBP,1.209760
2024-09-06,INR,0.011910
2024-06-06,JPY,0.006410
2023-11-04,MXN,0.057240
2023-05-09,BRL,0.201180
2024-01-24,MXN,0.057950
2023-10-19,AED,0.272290
2024-06-18,AUD,0.660550
2024-06-17,GBP,1.268740
2023-04-04,INR,0.012150
2023-02-17,GBP,1.202670
2023-04-13,CHF,1.111910
2023-01-30,AED,0.272320
2023-08-13,SGD,0.740310
2023-04-27,BRL,0.197980
2023-03-14,SGD,0.742660
2024-11-04,MXN,0.049370
2024-04-03,CHF,1.102360
2024-03-11,GBP,1.285940
2023-02-12,CHF,1.082780
2024-07-23,EUR,1.088850
2023-06-06,CHF,1.100670
2023-04-27,CHF,1.123040
2023-02-02,AED,0.272290
2023-12-02,BRL,0.203780
2024-01-03,SGD,0.755300
2023-09-22,EUR,1.065150
2023-07-02,GBP,1.270090
2023-03-21,SGD,0.746490
2023-02-12,BRL,0.191790
2024-04-05,MXN,0.060440
2024-01-17,CHF,1.163070
2023-01-25,CHF,1.084110
2023-07-16,EUR,1.123030
2024-10-15,GBP,1.305610
2023-08-16,EUR,1.091890
2024-10-12,BRL,0.178580
2023-11-21,AUD,0.654960
2023-05-27,BRL,0.199360
2023-03-04,MXN,0.055400
2024-02-12,INR,0.012050
2024-01-29,AED,0.272280
2023-10-02,EUR,1.057480
2024-09-16,JPY,0.007100
2023-06-04,MXN,0.056980
2024-05-29,SGD,0.741940
2024-04-09,JPY,0.006590
2023-02-02,SGD,0.762310
2023-11-11,AUD,0.635830
2024-02-26,JPY,0.006640
2023-05-14,SGD,0.747680
2024-02-11,AED,0.272290
2024-10-31,INR,0.011890
2024-03-31,EUR,1.079470
2024-11-16,AUD,0.646290
2023-11-26,BRL,0.204030
2024-10-16,CHF,1.159860
2024-05-06,SGD,0.741070
2023-08-20,AED,0.272280
2024-10-21,JPY,0.006690
2023-07-01,CHF,1.114240
2023-07-17,CAD,0.756760
2023-06-27,BRL,0.209370
2023-10-25,INR,0.012040
2024-11-18,CHF,1.126060
2024-05-21,INR,0.012010
2024-07-16,EUR,1.090060
2024-05-18,CHF,1.101280
2024-02-17,SGD,0.742810
2024-06-26,SGD,0.738850
2023-10-11,CHF,1.104710
2023-03-14,GBP,1.212820
2024-10-23,BRL,0.175720
2023-08-08,CHF,1.143550
2023-03-18,BRL,0.190490
2023-08-12,JPY,0.006910
2023-07-13,CHF,1.145100
2023-01-08,JPY,0.007570
2024-01-02,MXN,0.058950
2024-01-25,BRL,0.202520
2023-11-03,SGD,0.732740
2024-09-21,BRL,0.183160
2023-07-22,AED,0.272300
2023-12-03,AED,0.272360
2023-04-07,GBP,1.245100
2024-09-10,GBP,1.309830
2024-08-22,INR,0.011920
2023-08-22,AED,0.272310
2023-10-28,AED,0.272290
2024-09-27,EUR,1.115770
2023-07-29,AED,0.272300
2023-10-31,CAD,0.722450
2024-01-05,CAD,0.749470
2023-06-14,JPY,0.007160
2023-02-02,EUR,1.090560
2023-12-17,EUR,1.089630
2024-03-31,JPY,0.006610
2023-10-27,MXN,0.054710
2023-05-24,CAD,0.740430
2024-09-24,CAD,0.738620
2024-08-21,JPY,0.006840
2023-06-03,BRL,0.200570
2024-05-07,EUR,1.077120
2024-06-13,CHF,1.117360
2024-02-26,BRL,0.200260
2023-04-30,JPY,0.007340
2023-06-18,AED,0.272320
2024-09-12,INR,0.011910
2023-08-22,SGD,0.736750
2024-05-24,AUD,0.662270
2024-04-16,MXN,0.060110
2024-07-07,JPY,0.006220
2024-02-15,SGD,0.741140
2023-05-13,JPY,0.007400
2023-01-25,GBP,1.234780
2023-12-30,EUR,1.106050
2024-03-01,MXN,0.058580
2023-03-29,GBP,1.232330
2024-08-28,GBP,1.322480
2024-07-23,BRL,0.179810
2024-08-03,GBP,1.276610
2024-03-22,MXN,0.059830
2024-06-02,CAD,0.733910
2023-03-13,SGD,0.741210
2023-08-23,AED,0.272300
2023-09-09,JPY,0.006780
2024-09-03,BRL,0.178090
2024-10-10,AED,0.272290
2024-04-24,BRL,0.194060
2023-11-29,MXN,0.058300
2023-02-22,AED,0.272290
2024-02-06,INR,0.012040
2024-08-25,CAD,0.740260
2024-04-29,EUR,1.069500
2024-10-09,JPY,0.006760
2024-05-13,JPY,0.006420
2024-09-24,AED,0.272290
2024-01-26,AED,0.272310
2023-11-26,AED,0.272290
2023-07-04,SGD,0.740040
2023-05-22,GBP,1.244850
2023-04-01,INR,0.012170
2023-09-20,CHF,1.114530
2023-07-21,EUR,1.117980
2023-09-24,EUR,1.064710
2023-03-27,INR,0.012150
2024-06-24,EUR,1.069370
2023-05-19,AED,0.272390
2023-06-08,MXN,0.057600
2024-03-25,AUD,0.651570
2024-07-10,MXN,0.055650
2024-06-18,JPY,0.006340
2024-09-24,AUD,0.683100
2024-07-03,SGD,0.736700
2024-09-11,SGD,0.766140
2024-09-24,SGD,0.774560
2024-01-30,EUR,1.082990
2024-10-14,JPY,0.006710
2024-09-10,CHF,1.180120
2023-03-01,JPY,0.007340
2024-03-16,JPY,0.006720
2023-03-05,CAD,0.735770
2024-03-12,AUD,0.661250
2024-01-13,BRL,0.205700
2023-11-10,CAD,0.725220
2024-08-02,BRL,0.175930
2024-03-01,SGD,0.743500
2023-05-29,GBP,1.235380
2023-08-02,CAD,0.754310
2023-01-20,MXN,0.052740
2023-03-23,GBP,1.225600
2024-10-29,BRL,0.175540
2023-04-19,SGD,0.750220
2023-02-21,CHF,1.082600
2024-11-18,CAD,0.709890
2024-09-06,MXN,0.050080
2023-02-26,BRL,0.192000
2024-08-12,AED,0.272280
2024-06-24,INR,0.011970
2023-02-20,AED,0.272280
2023-10-03,SGD,0.729420
2023-08-12,MXN,0.058690
2023-05-24,AED,0.272370
2023-12-25,GBP,1.270000
2024-07-12,CHF,1.114920
2024-08-15,AUD,0.661930
2024-11-16,CAD,0.710920
2024-09-04,SGD,0.764410
2024-09-11,CAD,0.736150
2023-11-27,MXN,0.058490
2024-08-27,MXN,0.051890
2024-07-06,CAD,0.734150
2023-05-11,EUR,1.097310
2023-02-18,AUD,0.685220
2024-10-05,GBP,1.313210
2024-06-08,AED,0.272290
2024-04-25,EUR,1.069680
2024-01-02,AUD,0.681790
2023-10-21,SGD,0.728710
2024-04-26,EUR,1.071870
2023-05-18,BRL,0.202470
2023-06-13,INR,0.012130
2024-05-07,BRL,0.196970
2023-04-29,INR,0.012230
2023-09-17,SGD,0.734250
2023-09-21,BRL,0.205630
2024-10-11,BRL,0.178950
2023-06-24,INR,0.012200
2023-08-14,CAD,0.743870
2023-08-08,SGD,0.745900
2024-11-13,CHF,1.134230
2023-09-16,INR,0.012030
2023-12-31,INR,0.012040
2023-08-23,CAD,0.738420
2023-06-03,GBP,1.250230
2024-06-23,CAD,0.730420
2024-05-09,INR,0.011980
2023-06-01,INR,0.012090
2024-11-11,MXN,0.049580
2024-04-22,MXN,0.058530
2023-09-07,GBP,1.253790
2024-04-02,SGD,0.740590
2023-09-10,EUR,1.070210
2023-12-23,CHF,1.168820
2023-12-16,SGD,0.751830
2023-02-22,AUD,0.687850
2024-01-30,INR,0.012030
2023-06-03,AED,0.272310
2023-06-11,GBP,1.258240
2023-07-10,CHF,1.124810
2024-01-27,SGD,0.746050
2024-03-31,GBP,1.262900
2024-02-24,SGD,0.744380
2023-09-08,JPY,0.006790
2023-06-06,AED,0.272310
2024-04-07,JPY,0.006600
2024-06-22,EUR,1.069820
2024-05-16,GBP,1.263450
2023-01-13,INR,0.012280
2023-05-02,INR,0.012230
2024-09-13,SGD,0.766990
2023-11-27,GBP,1.261030
2024-06-20,BRL,0.183680
2023-07-26,BRL,0.211200
2024-04-28,SGD,0.733890
2023-01-26,EUR,1.089530
2024-01-05,BRL,0.203530
2024-08-01,EUR,1.082540
2024-06-19,JPY,0.006340
2023-12-25,MXN,0.058920
2024-06-05,JPY,0.006440
2023-05-08,SGD,0.755140
2023-01-17,INR,0.012270
2023-07-25,CAD,0.758150
2023-03-10,AUD,0.660440
2024-03-09,EUR,1.094310
2023-08-06,BRL,0.205270
2023-08-26,GBP,1.258660
2024-05-31,MXN,0.058780
2023-08-20,GBP,1.273880
2023-03-05,GBP,1.204570
2024-03-19,JPY,0.006710
2023-04-10,CHF,1.104670
2024-10-12,EUR,1.093940
2024-08-26,SGD,0.769130
2024-08-13,AED,0.272290
2024-10-17,GBP,1.302030
2023-04-21,JPY,0.007440
2023-05-19,MXN,0.056570
2024-08-01,CHF,1.136120
2024-07-29,JPY,0.006510
2024-10-10,CAD,0.731050
2024-02-07,CHF,1.148530
2023-06-14,AED,0.272300
2024-10-08,JPY,0.006750
2023-06-02,EUR,1.071910
2023-09-02,CHF,1.131480
2024-03-13,GBP,1.279670
2024-03-22,CHF,1.120270
2024-02-29,EUR,1.083020
2024-06-16,MXN,0.054200
2024-10-16,JPY,0.006700
2024-06-09,AED,0.272290
2023-01-05,CAD,0.737510
2024-04-01,BRL,0.199450
2023-04-04,SGD,0.751750
2023-09-26,CHF,1.098750
2023-06-06,EUR,1.070230
2023-08-16,JPY,0.006870
2023-12-14,EUR,1.080710
2023-07-05,CAD,0.755840
2024-05-07,SGD,0.740240
2023-10-31,EUR,1.058870
2024-10-18,CHF,1.155380
2024-02-03,EUR,1.084230
2023-07-06,INR,0.012160
2023-02-25,GBP,1.198580
2023-07-01,JPY,0.006920
2024-03-02,CHF,1.130300
2023-06-09,CAD,0.748750
2024-03-27,MXN,0.059990
2024-02-21,GBP,1.261050
2023-01-04,JPY,0.007660
2024-03-20,INR,0.012050
2023-08-19,BRL,0.201120
2023-04-24,JPY,0.007460
2023-11-30,GBP,1.270070
2023-02-16,CAD,0.746970
2023-09-27,AUD,0.640870
2023-06-11,AUD,0.674490
2024-06-04,CAD,0.733470
2023-12-13,INR,0.011990
2023-05-24,GBP,1.241650
2024-04-29,GBP,1.249670
2023-01-23,EUR,1.085740
2023-07-04,BRL,0.208820
2024-06-17,CAD,0.728220
2023-01-03,CHF,1.081870
2024-05-12,AUD,0.660460
2023-11-17,CHF,1.125780
2024-10-31,AUD,0.656960
2024-02-03,AED,0.272300
2024-08-29,CAD,0.742770
2024-08-24,JPY,0.006880
2023-01-06,EUR,1.057790
2023-08-24,JPY,0.006890
2023-11-03,CAD,0.724800
2024-01-07,SGD,0.752250
2023-07-30,JPY,0.007080
2023-04-19,INR,0.012190
2024-07-18,CHF,1.126170
2024-02-04,GBP,1.263780
2024-07-09,MXN,0.055460
2023-12-02,EUR,1.089030
2024-07-19,CHF,1.129920
2024-03-14,INR,0.012070
2024-08-21,INR,0.011930
2024-10-08,INR,0.011910
2023-09-14,AED,0.272300
2024-04-21,AUD,0.641900
2023-05-23,CAD,0.740600
2023-04-06,GBP,1.247720
2024-05-24,MXN,0.059950
2023-05-26,AUD,0.652000
2024-07-22,AUD,0.668700
2024-09-22,CHF,1.176390
2024-04-30,AED,0.272300
2024-06-01,JPY,0.006370
2023-10-06,CHF,1.093580
2023-08-18,JPY,0.006840
2024-07-25,SGD,0.744070
2024-06-27,BRL,0.182460
2023-11-22,AED,0.272300
2023-08-04,BRL,0.206210
2024-02-26,AED,0.272290
2024-01-14,BRL,0.206070
2024-07-04,BRL,0.177840
2023-09-21,MXN,0.058620
2024-09-08,AUD,0.667090
2024-04-06,SGD,0.741470
2024-10-27,CAD,0.719890
2024-11-09,MXN,0.050070
2023-05-02,CHF,1.117860
2023-02-03,CHF,1.099290
2023-03-09,AUD,0.659500
2023-08-20,AUD,0.641380
2023-02-23,MXN,0.054350
2024-05-06,CAD,0.730790
2024-01-29,BRL,0.203470
2024-04-27,GBP,1.250140
2023-02-26,MXN,0.054390
2023-12-20,AED,0.272320
2024-03-29,SGD,0.741150
2023-07-27,EUR,1.106870
2024-01-30,MXN,0.058190
2024-02-17,INR,0.012050
2024-10-09,CHF,1.168520
2023-03-26,BRL,0.190690
2023-11-13,CHF,1.108310
2024-07-23,AUD,0.665630
2023-11-30,CAD,0.736760
2023-12-04,CAD,0.741020
2024-10-10,GBP,1.308100
2023-06-01,BRL,0.197840
2023-10-12,INR,0.012020
2024-09-10,AED,0.272300
2023-07-01,EUR,1.088630
2023-06-25,BRL,0.209010
2023-01-02,AED,0.272310
2024-02-29,JPY,0.006640
2023-12-14,BRL,0.201840
2023-02-09,EUR,1.073200
2023-05-14,EUR,1.085130
2024-11-17,CHF,1.126020
2023-11-20,INR,0.012010
2024-08-30,GBP,1.318740
2023-01-25,MXN,0.053130
2023-12-30,AED,0.272310
2023-01-18,BRL,0.195010
2023-11-01,GBP,1.215410
2023-04-24,AUD,0.669520
2024-02-13,CHF,1.142710
2023-07-07,BRL,0.204960
2024-07-25,CHF,1.126800
2023-01-20,CHF,1.091490
2024-04-30,CHF,1.097230
2024-09-26,CHF,1.180970
2023-11-24,AED,0.272320
2023-10-17,INR,0.012010
2023-07-08,INR,0.012100
2023-07-18,EUR,1.123390
2023-11-07,GBP,1.238080
2024-01-25,INR,0.012030
2023-06-25,CAD,0.758790
2023-01-21,JPY,0.007730
2023-12-17,BRL,0.202570
2024-07-08,CAD,0.733110
2024-03-30,EUR,1.078690
2024-06-26,CAD,0.732350
2024-01-29,EUR,1.085620
2023-05-11,CHF,1.123880
2024-03-17,CAD,0.738500
2023-09-26,INR,0.012030
2024-10-24,CHF,1.153560
2024-07-28,EUR,1.085680
2023-05-06,EUR,1.102370
2024-07-09,AED,0.272290
2024-05-08,GBP,1.253740
2024-04-11,INR,0.012010
2024-06-01,MXN,0.058800
2024-04-05,BRL,0.198550
2024-04-10,CHF,1.106440
2023-03-18,CHF,1.078910
2023-02-19,AED,0.272280
2024-11-18,INR,0.011840
2023-06-04,CAD,0.745100
2024-05-20,MXN,0.060220
2023-01-31,AED,0.272310
2024-01-04,JPY,0.007010
2024-05-31,BRL,0.192240
2023-10-24,BRL,0.199120
2023-03-10,MXN,0.055460
2023-12-27,MXN,0.058920
2023-08-16,INR,0.012010
2023-11-05,BRL,0.204080
2024-01-21,JPY,0.006750
2023-07-07,INR,0.012110
2023-12-17,AED,0.272310
2024-10-03,SGD,0.775470
2024-01-07,GBP,1.272030
2023-04-15,INR,0.012240
2023-06-17,CHF,1.120430
2023-04-16,MXN,0.055550
2023-05-26,AED,0.272370
2024-05-15,GBP,1.256790
2023-03-15,JPY,0.007460
2024-04-16,AUD,0.646840
2024-09-17,CAD,0.736240
2024-01-06,CHF,1.175810
2024-03-26,BRL,0.200440
2024-02-05,BRL,0.201390
2023-02-16,JPY,0.007490
2023-11-11,AED,0.272300
2024-08-17,GBP,1.290380
2023-05-13,GBP,1.249480
2023-12-31,SGD,0.758050
2023-10-02,MXN,0.057430
2024-05-16,AED,0.272300
2023-05-11,INR,0.012200
2024-08-01,BRL,0.177580
2024-07-14,INR,0.011970
2024-11-16,BRL,0.172630
2023-10-19,SGD,0.729680
2023-02-02,GBP,1.232910
2023-08-24,MXN,0.059350
2023-12-13,AUD,0.657520
2023-12-04,BRL,0.204960
2024-06-10,BRL,0.187180
2023-05-17,CHF,1.117240
2024-06-22,JPY,0.006280
2023-01-03,INR,0.012100
2024-04-06,CAD,0.736460
2024-06-30,CAD,0.731100
2024-07-16,JPY,0.006330
2023-08-19,CHF,1.135950
2023-09-27,SGD,0.730990
2024-06-10,AUD,0.658090
2023-08-18,INR,0.012030
2023-07-20,EUR,1.121360
2023-10-03,AED,0.272300
2024-04-01,AED,0.272290
2024-02-15,MXN,0.058330
2023-10-16,AED,0.272290
2024-10-20,INR,0.011900
2024-02-26,EUR,1.082220
2023-03-30,MXN,0.055090
2024-07-19,SGD,0.745370
2024-08-07,CAD,0.724300
2024-02-03,MXN,0.058490
2023-02-17,CHF,1.082720
2024-07-11,EUR,1.082320
2024-09-20,SGD,0.773240
2023-10-03,EUR,1.053020
2024-09-02,CHF,1.176600
2024-10-21,AED,0.272280
2024-08-17,CHF,1.151080
2023-02-10,INR,0.012110
2023-08-16,AED,0.272290
2024-03-15,AUD,0.660420
2024-08-19,SGD,0.760100
2024-03-03,AUD,0.652690
2023-03-18,CAD,0.729050
2023-12-20,EUR,1.095180
2024-01-25,AED,0.272290
2023-09-10,CHF,1.120150
2024-10-31,GBP,1.299160
2023-04-08,MXN,0.055020
2023-11-14,CAD,0.724340
2023-01-20,AUD,0.690210
2023-11-28,AED,0.272320
2023-05-28,INR,0.012110
2023-11-24,CHF,1.132010
2024-10-12,JPY,0.006710
2023-05-12,AED,0.272370
2024-08-22,GBP,1.305430
2023-01-28,MXN,0.053250
2023-09-23,INR,0.012060
2024-03-06,CHF,1.130240
2023-02-13,AUD,0.692010
2024-02-07,INR,0.012040
2024-06-19,AUD,0.663310
2024-07-14,AUD,0.678500
2024-07-01,JPY,0.006220
2023-01-15,INR,0.012310
2023-06-16,BRL,0.207810
2024-05-27,JPY,0.006370
2023-08-15,EUR,1.092610
2023-11-08,MXN,0.057060
2024-05-15,CHF,1.102090
2023-03-01,AED,0.272300
2024-04-01,MXN,0.060400
2023-12-24,AED,0.272340
2024-04-18,EUR,1.064510
2023-08-13,JPY,0.006900
2023-01-16,AED,0.272330
2024-10-14,INR,0.011890
2023-03-07,AED,0.272300
2023-10-22,INR,0.012020
2024-08-09,CHF,1.159930
2024-09-14,BRL,0.178710
2023-01-18,AUD,0.697010
2024-10-12,SGD,0.766160
2024-02-13,AUD,0.652640
2024-10-19,CHF,1.155270
2024-06-22,CHF,1.120200
2024-01-09,AED,0.272320
2023-12-11,GBP,1.254860
2023-12-28,MXN,0.059000
2024-10-03,EUR,1.105890
2024-11-03,GBP,1.292410
2023-07-09,MXN,0.058360
2023-10-23,SGD,0.729090
2024-02-19,GBP,1.260210
2023-01-07,AUD,0.679800
2023-12-18,CHF,1.149380
2023-02-10,CAD,0.744680
2024-06-23,AUD,0.664150
2024-09-21,JPY,0.006970
2023-04-29,AED,0.272370
2023-02-11,SGD,0.752960
2024-05-28,MXN,0.059990
2024-10-16,GBP,1.307130
2023-09-23,AUD,0.643840
2023-05-22,CAD,0.740990
2024-05-29,CHF,1.097050
2023-12-19,MXN,0.058080
2024-03-30,MXN,0.060320
2023-08-07,AUD,0.657700
2023-08-02,EUR,1.098260
2024-03-17,SGD,0.747830
2023-02-20,SGD,0.748420
2023-01-08,MXN,0.052290
2023-10-27,AED,0.272300
2023-08-23,JPY,0.006860
2023-02-24,SGD,0.745390
2023-09-12,BRL,0.202050
2024-03-22,SGD,0.746030
2023-02-12,SGD,0.751920
2024-08-19,AUD,0.667070
2023-04-08,AED,0.272320
2024-05-05,CHF,1.105160
2024-10-05,MXN,0.051830
2023-04-04,GBP,1.235810
2023-12-22,BRL,0.204190
2023-09-04,CAD,0.735850
2024-05-12,AED,0.272290
2024-09-30,EUR,1.116580
2024-10-23,CAD,0.723300
2023-04-27,GBP,1.245600
2024-05-17,BRL,0.194930
2023-06-15,AED,0.272310
2023-03-28,CHF,1.090530
2023-10-02,BRL,0.198740
2024-01-01,MXN,0.058950
2023-06-18,GBP,1.282530
2024-09-29,JPY,0.007030
2024-11-09,JPY,0.006550
2024-07-13,GBP,1.295440
2023-03-21,INR,0.012110
2023-08-01,JPY,0.007040
2023-06-21,MXN,0.058340
2023-02-06,INR,0.012120
2023-08-08,AED,0.272300
2024-01-04,BRL,0.203250
2024-08-31,AED,0.272290
2024-06-26,BRL,0.184680
2023-12-28,AUD,0.683810
2024-08-30,CAD,0.742440
2024-10-01,EUR,1.116180
2024-11-04,CAD,0.717040
2023-01-15,GBP,1.223160
2023-12-07,EUR,1.078580
2024-09-03,AUD,0.678100
2023-11-22,INR,0.012000
2023-07-08,AED,0.272300
2023-10-09,INR,0.012030
2024-03-01,EUR,1.082780
2023-05-26,EUR,1.072990
2024-09-23,MXN,0.051530
2023-10-30,AUD,0.633530
2023-03-12,AUD,0.658470
2024-09-04,GBP,1.311890
2024-07-05,AED,0.272290
2023-08-06,AUD,0.657740
2024-04-06,BRL,0.197720
2023-06-27,AED,0.272310
2024-11-12,EUR,1.067850
2024-11-18,SGD,0.745980
2023-05-06,AED,0.272360
2023-01-23,AUD,0.697030
2023-01-21,MXN,0.052810
2023-03-01,MXN,0.054510
2023-04-10,AUD,0.667560
2024-05-08,MXN,0.059230
2023-02-21,AUD,0.690350
2023-07-03,CAD,0.754980
2024-01-01,BRL,0.206140
2023-11-21,EUR,1.093020
2024-02-08,CAD,0.742170
2023-03-23,EUR,1.080110
2024-05-03,GBP,1.252470
2024-11-11,GBP,1.292280
2024-06-12,EUR,1.074900
2024-02-23,CAD,0.741890
2023-06-15,SGD,0.745680
2024-04-14,JPY,0.006520
2023-07-24,SGD,0.751800
2023-01-01,AED,0.272310
2024-02-05,AED,0.272290
2024-03-14,CHF,1.139180
2024-04-05,JPY,0.006600
2024-05-08,JPY,0.006470
2024-01-31,INR,0.012030
2023-03-15,GBP,1.216230
2023-07-07,CAD,0.750670
2023-11-29,JPY,0.006750
2023-06-29,CAD,0.755650
2024-11-14,CHF,1.131820
2023-08-13,CAD,0.743850
2023-08-30,GBP,1.262050
2023-10-19,MXN,0.055230
2024-03-05,CAD,0.737150
2024-08-30,BRL,0.178780
2024-10-16,MXN,0.051200
2024-10-23,SGD,0.760100
2024-06-11,BRL,0.187460
2023-07-06,EUR,1.087490
2023-03-31,SGD,0.752730
2024-06-14,MXN,0.053650
2023-03-23,CHF,1.085380
2024-09-24,MXN,0.051520
2024-11-05,AUD,0.659650
2024-05-29,CAD,0.733620
2023-09-22,AUD,0.641430
2023-02-16,GBP,1.207780
2024-09-08,EUR,1.108650
2023-12-22,MXN,0.058550
2024-06-03,BRL,0.190710
2023-02-10,AED,0.272290
2023-09-08,AUD,0.637930
2024-09-13,EUR,1.103460
2023-05-09,INR,0.012230
2023-03-24,SGD,0.754090
2023-04-14,GBP,1.251200
2023-02-28,MXN,0.054410
2024-06-15,EUR,1.070940
2024-04-03,MXN,0.060280
2023-07-27,CAD,0.757380
2024-03-19,SGD,0.747170
2023-03-23,INR,0.012100
2024-03-27,AUD,0.654190
2023-08-09,JPY,0.006980
2023-01-29,EUR,1.086940
2024-05-26,MXN,0.059910
2024-06-14,GBP,1.277550
2023-07-02,JPY,0.006930
2023-08-07,BRL,0.205260
2023-03-22,JPY,0.007580
2024-04-23,BRL,0.192430
2023-12-02,INR,0.012010
2024-10-12,AUD,0.674560
2023-01-26,JPY,0.007700
2023-07-27,BRL,0.210900
2023-05-03,AUD,0.667250
2023-05-23,INR,0.012070
2024-02-25,CAD,0.740380
2023-07-04,CHF,1.115180
2024-02-04,JPY,0.006740
2023-11-09,JPY,0.006630
2023-12-27,CAD,0.755830
2023-05-21,CHF,1.108860
2023-11-27,INR,0.012000
2023-09-07,AED,0.272300
2024-01-31,SGD,0.746580
2023-06-03,AUD,0.661210
2024-09-25,JPY,0.006960
2024-06-27,INR,0.011970
2024-03-09,CAD,0.743030
2023-02-09,GBP,1.207300
2023-11-21,CHF,1.130860
2023-11-19,MXN,0.058070
2024-02-27,INR,0.012070
2023-08-22,AUD,0.640820
2023-05-04,CAD,0.734370
2024-10-24,GBP,1.295610
2024-08-13,BRL,0.181810
2023-02-05,AED,0.272310
2023-10-18,CAD,0.733310
2024-06-30,JPY,0.006220
2023-03-02,INR,0.012120
2024-05-27,AUD,0.662900
2024-11-08,INR,0.011860
2023-12-10,MXN,0.057660
2024-07-04,EUR,1.076990
